Video ID,Title,Length,Published,Region Restriction Count
wV-py-2bnRgPrehistoric Shark Seen Attacking Deep Bait | National Geographic,2m 23s,2010-07-22T21:34:24Z
m6y9HqqVuag,Net-Fishing for Oil | National Geographic,3m 8s,2010-07-22T14:59:22Z
IgqGX-KigJc,Wrestling a Colossal Fish | National Geographic,4m 20s,2010-07-22T14:46:11Z
uQDDkLxbdpg,Hooking Huge Fish | National Geographic,4m 8s,2010-07-22T14:38:19Z
Tc11__0a1Co,First-Time Smuggler | National Geographic,4m 41s,2010-07-21T15:23:39Z
PShClpc0Oho,Relocated Gulf Pelicans Enjoying Texas | National Geographic,1m 55s,2010-07-21T15:22:19Z
fmwqOPpvAu8New World Asteroid Photographed | National Geographic,2m 8s,2010-07-19T15:49:56Z
6yBqXv_bkXo,Deathly Ill in a Thai Prison | National Geographic,4m 31s,2010-07-15T16:41:19Z
kmmy63WMCnc,Earth-Building Wounds | National Geographic,3m 7s,2010-07-15T16:41:15Z
IOfbRzg4bQ4,Bring on the Bobcats | National Geographic,2m 45s,2010-07-15T16:35:24Z
bERrgKtx1uc,Seal Commuters | National Geographic,4m 8s,2010-07-14T15:03:31Z
CQivjkZQWCs,Cobra vs Monitor Lizard | National Geographic,1m 15s,2010-07-14T14:48:57Z
nU4Ambb_8h4,Microwaving the World | National Geographic,4m 14s,2010-07-13T20:36:44Z
0bZ_9B_RlGY,Redneck Fishing Tournament | National Geographic,4m 13s,2010-07-13T20:34:39Z
7Dl8dc42M1k,Field Expedition: Mongolia | National Geographic,2m 16s,2010-07-13T20:28:08Z
tPD1gXp_z4Y,Blind Shrimp Leading Blind Cavefish | National Geographic,44s,2010-07-13T20:21:49Z
JhcMK4TkoQA,The Adventure Capital | National Geographic,2m 36s,2010-07-13T20:21:15Z
DPtqoI5XxhU,Solar Eclipse to Darken Easter Island | National Geographic,1m 48s,2010-07-08T23:03:19Z
q7GINOpbuEs,Reeling in a Giant Shark | National Geographic,3m 36s,2010-07-08T15:18:58Z
hCpuYSIZisM,Fishin' for Females | National Geographic,4m 5s,2010-07-08T15:16:15Z
gZ4jHc1YPIQ,BRUTAL! Lions RAVAGE and DEVOUR Prey | National Geographic,2m 30s,2010-07-08T15:10:51Z
YooRXmWE4okFIGHT TO THE DEATH! - Jaguar vs. Crocodile | National Geographic,1m 48s,2010-07-08T15:09:23Z
aulvdZ2qh38,Twin Epidemic | National Geographic,4m 12s,2010-07-07T16:37:53Z
kaKwssDiykA,JAWS vs. CLAWS | National Geographic,2m 40s,2010-07-07T16:32:35Z
n_KP5IIQqCk,The Church of Cannabis | Drugs Inc.,4m 53s,2010-07-06T15:40:05Z
qG1mKDQnpH4,Diver 'VANISHES' in Portal to Maya Underworld | National Geographic,3m 44s,2010-07-06T15:34:16Z
ZMMFWPl6ue4,The Medical Heroin Experiment | National Geographic,4m 11s,2010-07-06T15:02:13Z
e0hRQ9iBLRQ,PROTECT YOUR KILL - Leopard vs. Everything | National Geographic,2m 59s,2010-07-06T14:57:06Z
JMuEweR3ldY,The Perfect Specimen | National Geographic,2m 38s,2010-07-01T15:52:46Z
yXHtPSyDn4M,MONSTERS of the Ancient Seas | National Geographic,1m 35s,2010-07-01T14:59:40Z
dZw74tGtScY,SEA MONSTERS Back From the Dead | National Geographic,1m 34s,2010-07-01T14:58:54Z
u6DlJR6D3EY,TERRIFYING Return of the Sea Monsters! | National Geographic,1m 32s,2010-06-30T15:02:38Z
znbIkKXM2p8,Big Cats Wild for Calvin Klein Cologne? | National Geographic,3m 42s,2010-06-28T16:20:38Z
9HEyTyBGk10,RESTREPO: NOW PLAYING | National Geographic,31s,2010-06-28T16:18:28Z
nMSbpHjoCq4,A Wild Ark Chase | National Geographic,4m 35s,2010-06-25T22:23:05Z
Gr4RaeSHJQM,The Art of Seducing Sharks | Expedition Great White,2m 51s,2010-06-24T14:50:13Z
mh7Mnp8KhHA,High-Speed Rock-Dodge | National Geographic,4m 37s,2010-06-23T14:58:51Z
bd7hHn69iQA,They're Baaaack - Strange Japanese Sea Creatures | National Geographic,2m,2010-06-23T14:35:05Z
mA0u2J1bKAc,Largest Spider in the World - GIANT Tarantula | National Geographic,1m 56s,2010-06-22T21:47:58Z
d6EXQTSlu_0,A Submariner's Life | National Geographic,3m 32s,2010-06-22T21:47:43Z
EM2nAxbZ91o,Shootout in the Streets | Inside: Lethal Action,3m 36s,2010-06-22T21:44:56Z
-FdpzABkd7A,Amazing Northern Lights | National Geographic,4m 14s,2010-06-22T20:19:06Z
PICXHBO3WPE,Catching a Drug Smuggler | Locked Up Abroad,2m 54s,2010-06-17T16:00:19Z
f-V_nNqDVxw,Owl Hunter | National Geographic,2m 1s,2010-06-17T15:54:52Z
P8_ZK4uDBSw,Monsters of the Deep | National Geographic,1m 46s,2010-06-17T15:50:36Z
6lGbFRlJCZA,Twin Super Powers | National Geographic,1m 45s,2010-06-16T15:02:20Z
Yzu7Mk0YBrM,Father Knows Best | National Geographic,2m 49s,2010-06-16T14:56:46Z
MfSV5_m7dy4,21st Century Island Tribe | National Geographic,3m 7s,2010-06-16T14:48:04Z
W_cLSvP9qSU,Electromagnetic Sun Storms | National Geographic,4m 10s,2010-06-16T14:40:17Z
yK4mzusk1lw,Now it's Dad's Turn | National Geographic,2m 49s,2010-06-15T18:11:20Z
8NuMW7_ZD2I,Shark Attack in the River | National Geographic,4m 49s,2010-06-14T21:00:41Z
zWjuA5KNtsQ,Spoiled Blood | Expedition Great White: Chasing Giants,2m 58s,2010-06-11T15:30:21Z
l-O9_Xq8ABM,Cute Baby Panda | National Geographic,2m 39s,2010-06-11T15:19:33Z
RQpj8tpxPcM,Baby Gator Hideout | National Geographic,2m 25s,2010-06-11T15:15:44Z
xp0OYOPC5lk,A Long Strange Shark Trip | National Geographic,3m 27s,2010-06-10T14:26:41Z
5aAo9KgaP5c,Elephants in Mourning | National Geographic,1m 5s,2010-06-10T14:19:32Z
nKtCpRfxaE8,Oil Spill Threatens Native American Water Village | National Geographic,5m 14s,2010-06-09T14:48:25Z
hA922ue8IUkBootie Shakin' Frogs - Never Before Recorded! | National Geographic,2m 37s,2010-06-08T15:44:15Z
DVVKWPGJv6Y,Adorable Baby Chimp | National Geographic,53s,2010-06-07T16:44:51Z
3cOXfQ5FqRs,Dream Car Archaeology | National Geographic,4m 42s,2010-06-03T16:21:02Z
XL1azaSgaFc,On the Front Lines | National Geographic,2m 39s,2010-06-03T16:09:14Z
hq7Hdap6L7MIf I Were a Trout I'd Want to Live Here | National Geographic,2m 40s,2010-06-03T16:04:14Z
zvUdruvbdmI,Restrepo | National Geographic,2m 18s,2010-06-02T21:17:58Z
PPzIWsdnj0w,Nuclear Explosion in the Sky | National Geographic,3m 53s,2010-06-02T15:25:33Z
ispA-9c4f1w,The New Son of God | National Geographic,4m 24s,2010-06-02T15:24:05Z
zQdPwTCIEBM,Slicing Up the Bay Bridge | National Geographic,2m 58s,2010-06-02T15:00:44Z
yg0As_HOvJk,The Majesty of Monument Valley | National Geographic,3m 20s,2010-06-02T14:57:21Z
jXRBXkNIy7U,4 Seasons 40 Days 400 Miles | National Geographic,2m 20s,2010-06-02T14:45:22Z
hL0p-0RbjQM,250 Miles of Adventure | National Geographic,2m 14s,2010-06-02T14:42:27Z
L5FRhq3Ux74,Building the Ship's Brain | National Geographic,4m 3s,2010-05-27T15:50:57Z
1vBSi74edbk,Geographic Bee 2010: Winning Question | National Geographic Bee 2010,3m 48s,2010-05-26T17:55:34Z
q8XXfbooM00,Train Tunnel Flood Threat | National Geographic,3m 11s,2010-05-26T15:45:50Z
J3MXPqYKKRM,Parthenon Battle | National Geographic,4m 43s,2010-05-26T15:39:46Z
5wpwYqwf4Qc,Egypt Wants Treasures Back | National Geographic,5m 50s,2010-05-25T14:28:59Z
ZnH6s4qDtMk,Towering Fuel Flames | National Geographic,2m 35s,2010-05-24T17:37:01Z
WtfJB6AFXGg,The Odd Couple of Art Theft | National Geographic,5m 1s,2010-05-24T17:34:00Z
FBzsiq-yHTY,The Face of the Devil | National Geographic,2m,2010-05-24T17:23:47Z
pKUKIzHr51I,Oil Rig Tragedy | National Geographic,2m 58s,2010-05-24T17:20:31Z
i_t4sqDTzxA,Baiting Great Whites | Expedition Great White,2m 9s,2010-05-21T16:05:11Z
Hw8W0kuFpfg,Would You Eat It? - Rotten Shark Meat | National Geographic,3m 2s,2010-05-21T15:22:14Z
LhRnYwpUTQA,Would You Eat It? - Bugs | National Geographic,3m 35s,2010-05-21T15:18:50Z
-icfmXhervo,Why Geography Matters by Google Earth | National Geographic Bee 2010,2m 47s,2010-05-20T16:07:25Z
J9ki0mK6NQ0,Lopburi Monkey Festival | National Geographic,3m 17s,2010-05-20T14:55:50Z
77AHz2HdJVU,Dry-docking a Cruise Ship | National Geographic,2m 8s,2010-05-20T14:53:10Z
BCTt007HVK0,A Symbol of New England | National Geographic,2m 14s,2010-05-20T14:51:33Z
rSWhOFHID5k,Ruthless Killer Bike Gangs | National Geographic,3m 18s,2010-05-19T14:33:56Z
HrrW3rO51ak,Diwali - Festival of Lights | National Geographic,3m 6s,2010-05-19T14:30:46Z
MjAiWnzU2aE,Animal Attack! Deadly Tiger Salamander on the Hunt | National Geographic,1m 50s,2010-05-18T14:51:31Z
uT67frPu7B4,From Repo Man to Bondsman | National Geographic,4m 49s,2010-05-18T14:41:07Z
R18h-pAjiFM,Geographic Bee 2010 - VA Finalist | National Geographic Bee 2010,4m 20s,2010-05-17T20:12:35Z
SNso91_3Nus,Geographic Bee 2010 - UT Finalist | National Geographic Bee 2010,5m 10s,2010-05-17T20:10:30Z
s5ku0DdpB_c,Geographic Bee 2010 - NH Finalist | National Geographic Bee 2010,3m 23s,2010-05-17T20:08:59Z
r0k7ttshsxY,Geographic Bee 2010 - TX Finalist | National Geographic Bee 2010,3m 16s,2010-05-17T20:03:07Z
N-kDvQzkHZU,Geographic Bee 2010 - TN Finalist | National Geographic Bee 2010,2m 24s,2010-05-17T20:00:14Z
OOTpUpmojSk,Geographic Bee 2010 - OR Finalist | National Geographic Bee 2010,2m 24s,2010-05-17T19:58:23Z
v20NMIXyXa0,Geographic Bee 2010 - OK Finalist | National Geographic Bee 2010,48s,2010-05-17T19:57:32Z
eu8xpgtCyX8,Geographic Bee 2010 - NC Finalist | National Geographic Bee 2010,2m 7s,2010-05-17T19:16:31Z
oTddAcb4sTE,Geographic Bee 2010 - MO Finalist | National Geographic Bee 2010,6m 40s,2010-05-17T19:13:41Z
VOSRJ8EQ1Ao,Geographic Bee 2010 - MA Finalist | National Geographic Bee 2010,5m 56s,2010-05-17T19:05:43Z
Rxma9lHTCKA,Geographic Bee 2010 - MI Finalist | National Geographic Bee 2010,1m 15s,2010-05-17T19:03:04Z
kT-sAkKnR9o,Geographic Bee 2010 - KY Finalist | National Geographic Bee 2010,4m 28s,2010-05-17T18:57:07Z
NQCFzacUMBo,Geographic Bee 2010 - IA Finalist | National Geographic Bee 2010,6m 6s,2010-05-17T18:53:33Z
Mj95D3k_sXU,Geographic Bee 2010 - DoDDS Finalist | National Geographic Bee 2010,4m 56s,2010-05-17T18:48:41Z
6RR8iRcqbNI,Geographic Bee 2010 - Pacific Territories Finalist | National Geographic Bee 2010,44s,2010-05-17T18:48:21Z
k2-xKCg2G8k,Geographic Bee 2010 - FL Finalist | National Geographic Bee 2010,3m 33s,2010-05-17T18:41:44Z
Wl5FQGO4EH0,Geographic Bee 2010 - CA Finalist | National Geographic Bee 2010,5m 15s,2010-05-17T18:38:51Z
KTfcnB7ye2Q,Geographic Bee 2010 - AK Finalist | National Geographic Bee 2010,2m 59s,2010-05-17T18:23:53Z
k1rE92W-dFs,Alpaca Fleece to Help in Gulf Oil Spill? | National Geographic,3m 22s,2010-05-17T16:43:32Z
YlFKbiVbYOE,Geographic Bee 2010 - NV Finalist | National Geographic Bee 2010,4m 11s,2010-05-15T05:18:52Z
hP2mFsfIzRg,Geographic Bee 2010 - DC Finalist | National Geographic Bee 2010,5m 14s,2010-05-15T03:50:51Z
5ZJO09Pk2i8,Geographic Bee 2010 - MN Finalist | National Geographic Bee 2010,3m 29s,2010-05-15T03:37:05Z
1BfN1SSDkMk,Geographic Bee 2010 - AL Finalist | National Geographic Bee 2010,2m 21s,2010-05-14T22:06:58Z
gn5vPNhRF0I,Geographic Bee 2010 - WY Finalist | National Geographic Bee 2010,4m 24s,2010-05-14T21:19:32Z
Vw4TUYKaA_o,Geographic Bee 2010 - GA Finalist | National Geographic Bee 2010,4m 47s,2010-05-14T18:28:30Z
xxz45w5n4Sk,Geographic Bee 2010 - AR Finalist | National Geographic Bee 2010,1m 39s,2010-05-14T18:10:33Z
JL2LjQW8cZs,Geographic Bee 2010 - CO Finalist | National Geographic Bee 2010,3m 10s,2010-05-14T17:59:09Z
TVh87SCsZKc,Geographic Bee 2010 - AZ Finalist | National Geographic Bee 2010,3m 10s,2010-05-14T17:54:17Z
Emlg-BEcutc,Geographic Bee 2010 - ID Finalist | National Geographic Bee 2010,3m 17s,2010-05-14T17:44:53Z
FI7QgMVLb4A,Geographic Bee 2010 - MD Finalist | National Geographic Bee 2010,3m 16s,2010-05-14T17:44:04Z
BqC39I1ZY8A,Geographic Bee 2010 - DE Finalist | National Geographic Bee 2010,2m 25s,2010-05-14T17:42:55Z
FJoXKU7jPD4,Geographic Bee 2010 - MS Finalist | National Geographic Bee 2010,2m 40s,2010-05-14T17:37:34Z
9Pl3qEeIq60,Geographic Bee 2010 - OH Finalist | National Geographic Bee 2010,2m 33s,2010-05-14T17:34:41Z
XhW2HsW4t_c,Geographic Bee 2010 - IL Finalist | National Geographic Bee 2010,4m 11s,2010-05-14T17:34:39Z
GxQlGZHlZdA,Geographic Bee 2010 - NJ Finalist | National Geographic Bee 2010,1m 39s,2010-05-14T17:32:18Z
cXMG_zM_RAo,Geographic Bee 2010 - ND Finalist | National Geographic Bee 2010,1m 40s,2010-05-14T17:32:02Z
X21y1zWddnI,Geographic Bee 2010 - NE Finalist | National Geographic Bee 2010,1m 47s,2010-05-14T17:30:51Z
1vVsvybaPvE,Geographic Bee 2010 - WI Finalist | National Geographic Bee 2010,1m 52s,2010-05-14T17:27:26Z
Dd7MaGqU5CQ,Geographic Bee 2010 - NY Finalist | National Geographic Bee 2010,2m 1s,2010-05-14T17:27:05Z
AeVqP-ruAfc,Geographic Bee 2010 - NM Finalist | National Geographic Bee 2010,2m 9s,2010-05-14T17:25:00Z
0J-qs5-k9BU,Geographic Bee 2010 - WA Finalist | National Geographic Bee 2010,2m 14s,2010-05-14T17:23:31Z
JZa0pSV7DWc,Geographic Bee 2010 - SD Finalist | National Geographic Bee 2010,3m 33s,2010-05-14T17:13:24Z
9B2vVdVdqLs,Geographic Bee 2010 - WV Finalist | National Geographic Bee 2010,3m 39s,2010-05-14T17:09:43Z
yKpJElwama8,Frog Jumps Caught in Slow-Motion | National Geographic,2m 29s,2010-05-14T13:04:57Z
vJUG8UvY-lk,Animal Attack! Blue Crab vs. Clam | National Geographic,1m 14s,2010-05-14T03:26:58Z
3AZKixtQz_Q,Animal Attack! Baby Sea Turtles | National Geographic,1m 19s,2010-05-13T22:06:13Z
ndUQngCFpoM,Great Energy Challenge | National Geographic,1m 44s,2010-05-13T21:13:25Z
0B57bFx_B9c,Suspicion at Sea | Expedition Great White,2m 20s,2010-05-13T20:57:36Z
55VJgsTfIrc,Shark Encounter | National Geographic,3m 53s,2010-05-13T20:40:20Z
j--0cW-8UH8,Hooking the Great White | National Geographic,3m 32s,2010-05-13T20:27:06Z
TOOUCgYlsEk,Inside Saddam's Interrogation | National Geographic,4m 16s,2010-05-10T19:25:46Z
YbhoL92Yg6s,Cirque du Soleil Stage Repair | World's Toughest Fixes: Fixing Vegas,4m 2s,2010-05-03T16:34:22Z
VkZ-ZUNmmNI,Tequila - A Way of Life | National Geographic,2m 19s,2010-05-03T16:27:44Z
H-Cn1FwuRpg,Sustainable Logging | National Geographic,2m 38s,2010-04-28T16:19:43Z
cavq2HFBa-U,Understanding Earthquakes | National Geographic,2m 58s,2010-04-28T15:27:24Z
pz4_ST5ZPxg,Snapping Suspension Bridge | National Geographic,2m 49s,2010-04-28T15:25:30Z
D56oR9-J5wE,Sun Fire Blast | National Geographic,3m 43s,2010-04-28T15:24:46Z
oTLZci5dp44,Martian Dust Devils | National Geographic,3m 45s,2010-04-28T15:18:37Z
AEmRfxxGGcE,Fainting Goats! | National Geographic,3m 44s,2010-04-28T15:17:46Z
qhLRn3fU31w,Great Bear Rainforest | National Geographic,3m 3s,2010-04-28T15:13:03Z
6xod5Nw_L0k,Burning Trees to Save Trees | National Geographic,2m 49s,2010-04-28T14:46:58Z
bheU3aOMsAs,Uncut - Octopus vs Sea Lion | National Geographic,12m 26s,2010-04-23T18:10:17Z
mejp6sFPvRM,Remains of the Stone Age | National Geographic,4m 15s,2010-04-22T14:51:57Z
BBKV2N550XE,The Expanding Universe | National Geographic,3m 14s,2010-04-22T14:37:05Z
y7qwO6Yd6nAThe Land That God Had Forsaken | National Geographic,2m 38s,2010-04-22T14:36:52Z
U84UgojNrvo,Frankenstein Ski Lift | National Geographic,4m,2010-04-21T15:53:58Z
zLfwa56YvbAThe One Great Site Which Every American Should See | National Geographic,2m 27s,2010-04-21T15:48:25Z
6vbcgu720fU,Prison Delivery Truck Escape | National Geographic,4m 2s,2010-04-20T15:46:21Z
O9F7FS4l0gsThe High One | National Geographic,2m 52s,2010-04-20T15:37:02Z
y_lx2FqS3nU,Bacteria-size Babies Among Ocean's Smallest Life | National Geographic,1m 31s,2010-04-19T15:26:07Z
gYLxewgzKE0Our ATM is a Goat | National Geographic,3m 10s,2010-04-19T15:20:25Z
K08AiYDVDZc,Tiny New Sea Species Discovered—First Ever Video | National Geographic,2m 25s,2010-04-19T15:13:30Z
lpwBQlOSJ3I,The Wildest Dream: Conquest of Everest | National Geographic,1m 57s,2010-04-16T15:54:29Z
YJEkWzdOypY,Nat Geo on iPad | National Geographic,2m 19s,2010-04-16T15:13:48Z
M3dXKazFO8U,Sea Lion Attacks Octopus: An Epic Battle | National Geographic,2m 13s,2010-04-16T14:59:15Z
Xc9grS9Fd58,Creating the Audi R-8 | National Geographic,2m 47s,2010-04-14T18:23:14Z
cozE1KgPDe0,Canine Pee Artist | Dog Whisperer,4m 5s,2010-04-14T18:22:47Z
ck54u5ZH6x0,Ancient Astronaut Theory | National Geographic,3m 4s,2010-04-14T16:56:05Z
LAT4C9gHi0w,Sloth Sleep Study | National Geographic,3m 54s,2010-04-14T16:45:54Z
62WYMdMdafo,Never Before Seen! Sealion Attacks Octopus | National Geographic,3m 14s,2010-04-14T14:36:38Z
VyyuxYjU1Co,American Dream? | National Geographic,4m 38s,2010-04-09T14:56:13Z
vgHZ8naqBuE,Squeaky Toy Trauma | Dog Whisperer,4m 43s,2010-04-09T14:54:21Z
B0jm54e6ZGYMacGyver-like Prison Escape | National Geographic,4m 15s,2010-04-08T15:17:12Z
xWlSL7YfVo4,Ordinary Guys Strike Gold | National Geographic,4m 36s,2010-04-07T17:10:36Z
HNZtDisnFa0,Growly Chihuahua | National Geographic,4m 1s,2010-04-07T16:49:53Z
JTJ1uicq2bk,Shark Attack! | National Geographic,3m 49s,2010-04-07T15:41:18Z
NlgYXaIdr7E,China's Lost Girls | National Geographic,3m 5s,2010-04-07T15:36:56Z
4XbFqB169fk,Bizarre Alien Life Forms | Known Universe: Alien Contact,4m 4s,2010-04-06T01:44:59Z
YYS9RrzncAw,Greatest Hits | Explorer,2m 31s,2010-04-06T01:19:30Z
WM9Y95iomO8,A Deadly Migration | National Geographic,3m 41s,2010-04-01T22:40:15Z
qp1J_QYSISw,Chicken in Space | National Geographic,3m 50s,2010-04-01T22:38:30Z
Y_CQ8lrNxRU,Prison Tunnel Escape | National Geographic,4m 27s,2010-04-01T22:38:20Z
iKhs-g4ABNE,Spring Crickets! | National Geographic,2m 55s,2010-04-01T22:37:36Z
4OwWD32ZX64,Falling for a Prisoner | National Geographic,4m 31s,2010-04-01T22:36:38Z
_PWnnlVj77Y,Fish Pharm | National Geographic,1m 23s,2010-04-01T22:31:18Z
8ZIeLw31dsg,Lonely Prisoners | National Geographic,3m 43s,2010-04-01T22:29:37Z
eYTPa8nNKGk,James in Solitary | National Geographic,2m 37s,2010-04-01T21:42:20Z
WNa7LHwLlhs,Laura in Solitary | National Geographic,2m 18s,2010-04-01T21:41:27Z
TuzsmKYS8kU,Christopher in Solitary | Explorer: Solitary Confinement,1m 54s,2010-04-01T21:41:17Z
EzhV6tnQAlY,NGM April 2010 | National Geographic,1m 32s,2010-03-29T16:15:41Z
Fvkzjt3b-dU,Why Care About Water? | National Geographic,2m 30s,2010-03-22T20:42:55Z
GvWtkJejeT8,Parting the Water | National Geographic,1m 3s,2010-03-18T20:54:14Z
2pXuAw1bSQo,Our Thirsty World | National Geographic,3m 29s,2010-03-18T20:41:49Z
mwDuskxSjw4,Silent Streams | National Geographic,2m 14s,2010-03-18T20:41:18Z
GK3_hnKqI6I,Sacred Waters | National Geographic,2m 27s,2010-03-18T20:40:53Z
Q54a4PCV9Ac,The Burden of Thirst | National Geographic,2m 40s,2010-03-18T20:36:26Z
_5_pVv6lawU,California's Pipe Dream | National Geographic,2m 10s,2010-03-18T19:50:33Z
ylLRbs42_wk,Water: A Special Issue | National Geographic,2m 59s,2010-03-18T19:49:03Z
xVDEGoTV9Cg,The Big Melt | National Geographic,2m 39s,2010-03-18T19:48:14Z
PxJwHa8eXvo,Five Miles from Freedom | National Geographic,3m 17s,2010-03-17T15:52:47Z
dlwJ4J9_WAE,Mutant All-Black Penguin Found | National Geographic,1m 9s,2010-03-17T15:51:32Z
npD6lgGrEpg,Earthquake Baptism Saves Chile Family | National Geographic,5m 35s,2010-03-16T14:41:27Z
7xp8TAo4HY0,Prison Fence Jumpers | National Geographic,3m 18s,2010-03-16T14:32:22Z
eOuHua5jCt0,Stolen Sarcophagus Handed Over to Egypt | National Geographic,4m 2s,2010-03-15T21:27:06Z
IWAnliNc6wk,Vampire Squid Turns Itself Inside Out | National Geographic,2m 46s,2010-03-12T19:15:17Z
hVEf-x09KS8,Hold Up Gone Wrong | National Geographic,4m 48s,2010-03-12T19:11:57Z
W27Ykw7drY0,Locked Up in St. Louis | National Geographic,4m 20s,2010-03-12T00:04:02Z
KVXWZkwV0RQ,Newgrange | National Geographic,2m 37s,2010-03-11T23:59:24Z
bojQgkjlfxU,Irish Monuments | National Geographic,2m 51s,2010-03-10T18:40:57Z
X7Iemv55RCk,Electric Car in the Making | National Geographic,2m 44s,2010-03-10T18:36:53Z
a-PzKVvK3vY,Breakout Plan | National Geographic,4m,2010-03-09T23:43:19Z
Z1qMu-5MkmQ,Texas Prison Escape | Breakout,4m 33s,2010-03-09T23:33:07Z
iiZZVTEAR40,Aftermath in Santa Cruz | National Geographic,1m 46s,2010-03-09T23:29:40Z
bBARpgnYKvU,Giant's Causeway | National Geographic,2m 31s,2010-03-09T23:24:54Z
S7KoS-m0WWc,Sharks vs. Pig: Experiments Surprise Scientists | National Geographic,2m 47s,2010-03-02T23:17:14Z
wP1Dg3I418s,Scorpion Queen | National Geographic,2m 57s,2010-03-02T23:14:11Z
1rnL1l4kN3Y,Momma Rat: 15,000 Babies a Year! | National Geographic,1m 52s,2010-03-02T22:51:09Z
QJc2f8zGP2A,Bonobo: the Female Alpha | National Geographic,1m 18s,2010-03-02T22:42:46Z
AwKr7TBbDG0,Chameleon Moms: Wandering Women | National Geographic,2m 34s,2010-03-02T22:39:38Z
WNjHQUXbPu8,Starving for Oil | National Geographic,4m 14s,2010-03-02T21:02:45Z
CR5huF2P7XA,Sperm Heaven | National Geographic,3m 3s,2010-03-02T21:02:21Z
2lH5l5mBcKc,Unchecked Bone Growth | National Geographic,4m 7s,2010-03-02T20:54:26Z
imANnhQXzsI,Mega Yacht Transport | National Geographic,2m 58s,2010-03-02T20:46:09Z
ftzqPCMA5UA,A Guitar is Born | National Geographic,1m 41s,2010-02-26T15:30:39Z
noWHP-sg8Fk,Dancin' Doggy! | National Geographic,3m 35s,2010-02-26T15:27:33Z
MMmYX6KzoQg,Too Much Dog? | National Geographic,3m 50s,2010-02-25T15:31:11Z
o-xLha1J0YU,Island Rhythms | National Geographic,2m 21s,2010-02-25T15:23:44Z
Aqu-OzmXROw,Iran's Nuclear Program | National Geographic,3m 56s,2010-02-24T18:22:41Z
SxmAli2eX1o,Belly Dancers | National Geographic,2m 55s,2010-02-24T18:15:25Z
WFQ1hgqmXy0,The Glass Harp | National Geographic,2m 46s,2010-02-23T19:11:00Z
405L-6MXBDM,Cuban Hip-Hop | National Geographic,2m 55s,2010-02-23T19:07:55Z
X79oc1pCgzQ,A Scary New Breed of Canine | National Geographic,4m 39s,2010-02-23T15:14:55Z
3pDmrWwPhpg,Crop Circle Mystery | National Geographic,4m 26s,2010-02-22T15:28:51Z
8w8lqdqjfMY,K-9 Super Cop | National Geographic,3m 33s,2010-02-19T16:17:45Z
m2H-uTg51_c,Deadly Mating | National Geographic,3m 5s,2010-02-19T16:08:06Z
yMcrymoaOmo,Eating Myself | National Geographic,3m 21s,2010-02-18T16:02:32Z
g8LUhxR-6Wg,Flesh-Eating Ants | National Geographic,1m 55s,2010-02-17T21:17:51Z
l8ZgwARFWRI,Full Moon Blood Suckers | National Geographic,2m,2010-02-17T21:16:20Z
BKm8FolQ7jw,New Laser Zaps Mosquitoes in SlowMotion | National Geographic,2m 22s,2010-02-17T18:15:34Z
9UOS9nozKp0,Vampire of Venice | National Geographic,3m 44s,2010-02-17T16:18:34Z
_WGAIbTx13I,Reverse Engineering a UFO | National Geographic,3m 31s,2010-02-17T16:12:07Z
_BdO-K3vLa8,Carving the Earth | National Geographic,2m 39s,2010-02-16T16:09:43Z
F7Uia8SEKJI,Hit 'Em Where it Hurts | National Geographic,3m 58s,2010-02-16T16:01:50Z
VFT1FSFcUsc,Imagining Pluto | National Geographic,2m 38s,2010-02-11T21:42:31Z
mJvYmZWFK90,Marijuana Bust | National Geographic,3m 27s,2010-02-11T21:38:20Z
aSHfN7lCK70,Jupiter's Magnetic Maelstrom | National Geographic,2m 40s,2010-02-11T21:37:39Z
_yr00RAHSj0,Pin-Up Boy of the Solar System | National Geographic,5m 2s,2010-02-11T21:34:00Z
v0PMZrSAwrg,Pampered Pooches | National Geographic,3m 39s,2010-02-11T21:21:00Z
I-VZyyJX6WU,Greyhound Adoption | National Geographic,3m 43s,2010-02-11T21:17:47Z
0re0XcYXMOA,Painted Dogs | National Geographic,2m 3s,2010-02-11T21:13:30Z
6j9X3Fnswmo,Working Dogs | National Geographic,3m 15s,2010-02-11T21:09:42Z
gLhJCzwSRSE,Man's Best Friend | National Geographic,3m 4s,2010-02-11T21:09:14Z
dCWbpZPutSg,Love Birds | National Geographic,2m 32s,2010-02-05T01:40:31Z
EGbGlpeMyJk,Inside the Gas Planet | National Geographic,3m 7s,2010-02-05T01:40:05Z
Gsdy3xi7Th8,Prairie Dog Romance | National Geographic,2m 46s,2010-02-04T15:54:47Z
W6YLNc73byc,Mercury's Light Show | National Geographic,3m 3s,2010-02-04T15:53:54Z
8uYhW-g5E4w,Sharks in Love | National Geographic,4m 12s,2010-02-03T15:44:20Z
rovSnbBSppo,Sightseeing on Mars | National Geographic,2m 40s,2010-02-03T15:41:45Z
qovry1ySCVY,Ninja Woman | National Geographic,3m 44s,2010-02-02T15:16:01Z
_Wo-mJJKuPE,Black Widow Sex | National Geographic,2m 3s,2010-02-02T15:12:05Z
F4YTQA3rY8I,Anolis Lizard Love | National Geographic,1m 39s,2010-02-01T19:31:11Z
94gHO7V3Lsg,The First Bionic Eye | National Geographic,6m 35s,2010-02-01T15:19:03Z
